origin_index,history_start_index,origin_timestamp,history_start_timestamp,split,resolution,resolution_minutes,feature_set,history_hours,history_steps,n_features,history_interpolated_fraction,target_index_h60,target_timestamp_h60,target_index_h120,target_timestamp_h120,target_index_h240,target_timestamp_h240,target_index_h480,target_timestamp_h480
15656,15627,2026-07-30 11:12:00,2026-07-30 05:24:00,test,12min,12,SHT_BASE,6,30,2,0.04444444444444447,15661,2026-07-30 12:12:00,15666,2026-07-30 13:12:00,15676,2026-07-30 15:12:00,15696,2026-07-30 19:12:00
16334,16305,2026-08-05 02:48:00,2026-08-04 21:00:00,test,12min,12,SHT_BASE,6,30,2,0.04444444444444446,16339,2026-08-05 03:48:00,16344,2026-08-05 04:48:00,16354,2026-08-05 06:48:00,16374,2026-08-05 10:48:00
16335,16306,2026-08-05 03:00:00,2026-08-04 21:12:00,test,12min,12,SHT_BASE,6,30,2,0.04444444444444446,16340,2026-08-05 04:00:00,16345,2026-08-05 05:00:00,16355,2026-08-05 07:00:00,16375,2026-08-05 11:00:00
16337,16308,2026-08-05 03:24:00,2026-08-04 21:36:00,test,12min,12,SHT_BASE,6,30,2,0.04444444444444446,16342,2026-08-05 04:24:00,16347,2026-08-05 05:24:00,16357,2026-08-05 07:24:00,16377,2026-08-05 11:24:00
16339,16310,2026-08-05 03:48:00,2026-08-04 22:00:00,test,12min,12,SHT_BASE,6,30,2,0.03333333333333335,16344,2026-08-05 04:48:00,16349,2026-08-05 05:48:00,16359,2026-08-05 07:48:00,16379,2026-08-05 11:48:00
16342,16313,2026-08-05 04:24:00,2026-08-04 22:36:00,test,12min,12,SHT_BASE,6,30,2,0.03333333333333335,16347,2026-08-05 05:24:00,16352,2026-08-05 06:24:00,16362,2026-08-05 08:24:00,16382,2026-08-05 12:24:00
16347,16318,2026-08-05 05:24:00,2026-08-04 23:36:00,test,12min,12,SHT_BASE,6,30,2,0.03333333333333335,16352,2026-08-05 06:24:00,16357,2026-08-05 07:24:00,16367,2026-08-05 09:24:00,16387,2026-08-05 13:24:00
16349,16320,2026-08-05 05:48:00,2026-08-05 00:00:00,test,12min,12,SHT_BASE,6,30,2,0.04444444444444446,16354,2026-08-05 06:48:00,16359,2026-08-05 07:48:00,16369,2026-08-05 09:48:00,16389,2026-08-05 13:48:00
16357,16328,2026-08-05 07:24:00,2026-08-05 01:36:00,test,12min,12,SHT_BASE,6,30,2,0.04444444444444447,16362,2026-08-05 08:24:00,16367,2026-08-05 09:24:00,16377,2026-08-05 11:24:00,16397,2026-08-05 15:24:00
16559,16530,2026-08-06 23:48:00,2026-08-06 18:00:00,test,12min,12,SHT_BASE,6,30,2,0.04444444444444446,16564,2026-08-07 00:48:00,16569,2026-08-07 01:48:00,16579,2026-08-07 03:48:00,16599,2026-08-07 07:48:00
16563,16534,2026-08-07 00:36:00,2026-08-06 18:48:00,test,12min,12,SHT_BASE,6,30,2,0.04444444444444446,16568,2026-08-07 01:36:00,16573,2026-08-07 02:36:00,16583,2026-08-07 04:36:00,16603,2026-08-07 08:36:00
16565,16536,2026-08-07 01:00:00,2026-08-06 19:12:00,test,12min,12,SHT_BASE,6,30,2,0.04444444444444446,16570,2026-08-07 02:00:00,16575,2026-08-07 03:00:00,16585,2026-08-07 05:00:00,16605,2026-08-07 09:00:00
16567,16538,2026-08-07 01:24:00,2026-08-06 19:36:00,test,12min,12,SHT_BASE,6,30,2,0.04444444444444447,16572,2026-08-07 02:24:00,16577,2026-08-07 03:24:00,16587,2026-08-07 05:24:00,16607,2026-08-07 09:24:00
16571,16542,2026-08-07 02:12:00,2026-08-06 20:24:00,test,12min,12,SHT_BASE,6,30,2,0.04444444444444447,16576,2026-08-07 03:12:00,16581,2026-08-07 04:12:00,16591,2026-08-07 06:12:00,16611,2026-08-07 10:12:00
16572,16543,2026-08-07 02:24:00,2026-08-06 20:36:00,test,12min,12,SHT_BASE,6,30,2,0.04444444444444447,16577,2026-08-07 03:24:00,16582,2026-08-07 04:24:00,16592,2026-08-07 06:24:00,16612,2026-08-07 10:24:00
16616,16587,2026-08-07 11:12:00,2026-08-07 05:24:00,test,12min,12,SHT_BASE,6,30,2,0.04444444444444446,16621,2026-08-07 12:12:00,16626,2026-08-07 13:12:00,16636,2026-08-07 15:12:00,16656,2026-08-07 19:12:00
