origin_index,history_start_index,origin_timestamp,history_start_timestamp,split,resolution,resolution_minutes,feature_set,history_hours,history_steps,n_features,history_interpolated_fraction,target_index_h60,target_timestamp_h60,target_index_h120,target_timestamp_h120,target_index_h240,target_timestamp_h240,target_index_h480,target_timestamp_h480
24678,24499,2026-05-29 13:12:00,2026-05-29 01:16:00,train,4min,4,SHT_AUX_TIME,12,180,8,0.044444444444444446,24693,2026-05-29 14:12:00,24708,2026-05-29 15:12:00,24738,2026-05-29 17:12:00,24798,2026-05-29 21:12:00
24679,24500,2026-05-29 13:16:00,2026-05-29 01:20:00,train,4min,4,SHT_AUX_TIME,12,180,8,0.044444444444444446,24694,2026-05-29 14:16:00,24709,2026-05-29 15:16:00,24739,2026-05-29 17:16:00,24799,2026-05-29 21:16:00
24680,24501,2026-05-29 13:20:00,2026-05-29 01:24:00,train,4min,4,SHT_AUX_TIME,12,180,8,0.044444444444444446,24695,2026-05-29 14:20:00,24710,2026-05-29 15:20:00,24740,2026-05-29 17:20:00,24800,2026-05-29 21:20:00
24681,24502,2026-05-29 13:24:00,2026-05-29 01:28:00,train,4min,4,SHT_AUX_TIME,12,180,8,0.044444444444444446,24696,2026-05-29 14:24:00,24711,2026-05-29 15:24:00,24741,2026-05-29 17:24:00,24801,2026-05-29 21:24:00
24682,24503,2026-05-29 13:28:00,2026-05-29 01:32:00,train,4min,4,SHT_AUX_TIME,12,180,8,0.044444444444444446,24697,2026-05-29 14:28:00,24712,2026-05-29 15:28:00,24742,2026-05-29 17:28:00,24802,2026-05-29 21:28:00
24683,24504,2026-05-29 13:32:00,2026-05-29 01:36:00,train,4min,4,SHT_AUX_TIME,12,180,8,0.044444444444444446,24698,2026-05-29 14:32:00,24713,2026-05-29 15:32:00,24743,2026-05-29 17:32:00,24803,2026-05-29 21:32:00
24684,24505,2026-05-29 13:36:00,2026-05-29 01:40:00,train,4min,4,SHT_AUX_TIME,12,180,8,0.044444444444444446,24699,2026-05-29 14:36:00,24714,2026-05-29 15:36:00,24744,2026-05-29 17:36:00,24804,2026-05-29 21:36:00
24685,24506,2026-05-29 13:40:00,2026-05-29 01:44:00,train,4min,4,SHT_AUX_TIME,12,180,8,0.044444444444444446,24700,2026-05-29 14:40:00,24715,2026-05-29 15:40:00,24745,2026-05-29 17:40:00,24805,2026-05-29 21:40:00
24686,24507,2026-05-29 13:44:00,2026-05-29 01:48:00,train,4min,4,SHT_AUX_TIME,12,180,8,0.044444444444444446,24701,2026-05-29 14:44:00,24716,2026-05-29 15:44:00,24746,2026-05-29 17:44:00,24806,2026-05-29 21:44:00
24687,24508,2026-05-29 13:48:00,2026-05-29 01:52:00,train,4min,4,SHT_AUX_TIME,12,180,8,0.044444444444444446,24702,2026-05-29 14:48:00,24717,2026-05-29 15:48:00,24747,2026-05-29 17:48:00,24807,2026-05-29 21:48:00
24688,24509,2026-05-29 13:52:00,2026-05-29 01:56:00,train,4min,4,SHT_AUX_TIME,12,180,8,0.044444444444444446,24703,2026-05-29 14:52:00,24718,2026-05-29 15:52:00,24748,2026-05-29 17:52:00,24808,2026-05-29 21:52:00
24689,24510,2026-05-29 13:56:00,2026-05-29 02:00:00,train,4min,4,SHT_AUX_TIME,12,180,8,0.044444444444444446,24704,2026-05-29 14:56:00,24719,2026-05-29 15:56:00,24749,2026-05-29 17:56:00,24809,2026-05-29 21:56:00
24690,24511,2026-05-29 14:00:00,2026-05-29 02:04:00,train,4min,4,SHT_AUX_TIME,12,180,8,0.044444444444444446,24705,2026-05-29 15:00:00,24720,2026-05-29 16:00:00,24750,2026-05-29 18:00:00,24810,2026-05-29 22:00:00
24691,24512,2026-05-29 14:04:00,2026-05-29 02:08:00,train,4min,4,SHT_AUX_TIME,12,180,8,0.05,24706,2026-05-29 15:04:00,24721,2026-05-29 16:04:00,24751,2026-05-29 18:04:00,24811,2026-05-29 22:04:00
24692,24513,2026-05-29 14:08:00,2026-05-29 02:12:00,train,4min,4,SHT_AUX_TIME,12,180,8,0.05,24707,2026-05-29 15:08:00,24722,2026-05-29 16:08:00,24752,2026-05-29 18:08:00,24812,2026-05-29 22:08:00
24693,24514,2026-05-29 14:12:00,2026-05-29 02:16:00,train,4min,4,SHT_AUX_TIME,12,180,8,0.05,24708,2026-05-29 15:12:00,24723,2026-05-29 16:12:00,24753,2026-05-29 18:12:00,24813,2026-05-29 22:12:00
24695,24516,2026-05-29 14:20:00,2026-05-29 02:24:00,train,4min,4,SHT_AUX_TIME,12,180,8,0.05,24710,2026-05-29 15:20:00,24725,2026-05-29 16:20:00,24755,2026-05-29 18:20:00,24815,2026-05-29 22:20:00
24696,24517,2026-05-29 14:24:00,2026-05-29 02:28:00,train,4min,4,SHT_AUX_TIME,12,180,8,0.05,24711,2026-05-29 15:24:00,24726,2026-05-29 16:24:00,24756,2026-05-29 18:24:00,24816,2026-05-29 22:24:00
24697,24518,2026-05-29 14:28:00,2026-05-29 02:32:00,train,4min,4,SHT_AUX_TIME,12,180,8,0.05,24712,2026-05-29 15:28:00,24727,2026-05-29 16:28:00,24757,2026-05-29 18:28:00,24817,2026-05-29 22:28:00
24698,24519,2026-05-29 14:32:00,2026-05-29 02:36:00,train,4min,4,SHT_AUX_TIME,12,180,8,0.05,24713,2026-05-29 15:32:00,24728,2026-05-29 16:32:00,24758,2026-05-29 18:32:00,24818,2026-05-29 22:32:00
24699,24520,2026-05-29 14:36:00,2026-05-29 02:40:00,train,4min,4,SHT_AUX_TIME,12,180,8,0.05,24714,2026-05-29 15:36:00,24729,2026-05-29 16:36:00,24759,2026-05-29 18:36:00,24819,2026-05-29 22:36:00
24701,24522,2026-05-29 14:44:00,2026-05-29 02:48:00,train,4min,4,SHT_AUX_TIME,12,180,8,0.044444444444444446,24716,2026-05-29 15:44:00,24731,2026-05-29 16:44:00,24761,2026-05-29 18:44:00,24821,2026-05-29 22:44:00
24702,24523,2026-05-29 14:48:00,2026-05-29 02:52:00,train,4min,4,SHT_AUX_TIME,12,180,8,0.044444444444444446,24717,2026-05-29 15:48:00,24732,2026-05-29 16:48:00,24762,2026-05-29 18:48:00,24822,2026-05-29 22:48:00
24703,24524,2026-05-29 14:52:00,2026-05-29 02:56:00,train,4min,4,SHT_AUX_TIME,12,180,8,0.03888888888888889,24718,2026-05-29 15:52:00,24733,2026-05-29 16:52:00,24763,2026-05-29 18:52:00,24823,2026-05-29 22:52:00
24705,24526,2026-05-29 15:00:00,2026-05-29 03:04:00,train,4min,4,SHT_AUX_TIME,12,180,8,0.03888888888888889,24720,2026-05-29 16:00:00,24735,2026-05-29 17:00:00,24765,2026-05-29 19:00:00,24825,2026-05-29 23:00:00
24706,24527,2026-05-29 15:04:00,2026-05-29 03:08:00,train,4min,4,SHT_AUX_TIME,12,180,8,0.03888888888888889,24721,2026-05-29 16:04:00,24736,2026-05-29 17:04:00,24766,2026-05-29 19:04:00,24826,2026-05-29 23:04:00
24707,24528,2026-05-29 15:08:00,2026-05-29 03:12:00,train,4min,4,SHT_AUX_TIME,12,180,8,0.03888888888888889,24722,2026-05-29 16:08:00,24737,2026-05-29 17:08:00,24767,2026-05-29 19:08:00,24827,2026-05-29 23:08:00
24708,24529,2026-05-29 15:12:00,2026-05-29 03:16:00,train,4min,4,SHT_AUX_TIME,12,180,8,0.03888888888888889,24723,2026-05-29 16:12:00,24738,2026-05-29 17:12:00,24768,2026-05-29 19:12:00,24828,2026-05-29 23:12:00
24710,24531,2026-05-29 15:20:00,2026-05-29 03:24:00,train,4min,4,SHT_AUX_TIME,12,180,8,0.03888888888888889,24725,2026-05-29 16:20:00,24740,2026-05-29 17:20:00,24770,2026-05-29 19:20:00,24830,2026-05-29 23:20:00
24711,24532,2026-05-29 15:24:00,2026-05-29 03:28:00,train,4min,4,SHT_AUX_TIME,12,180,8,0.03888888888888889,24726,2026-05-29 16:24:00,24741,2026-05-29 17:24:00,24771,2026-05-29 19:24:00,24831,2026-05-29 23:24:00
24712,24533,2026-05-29 15:28:00,2026-05-29 03:32:00,train,4min,4,SHT_AUX_TIME,12,180,8,0.03888888888888889,24727,2026-05-29 16:28:00,24742,2026-05-29 17:28:00,24772,2026-05-29 19:28:00,24832,2026-05-29 23:28:00
24713,24534,2026-05-29 15:32:00,2026-05-29 03:36:00,train,4min,4,SHT_AUX_TIME,12,180,8,0.03888888888888889,24728,2026-05-29 16:32:00,24743,2026-05-29 17:32:00,24773,2026-05-29 19:32:00,24833,2026-05-29 23:32:00
24714,24535,2026-05-29 15:36:00,2026-05-29 03:40:00,train,4min,4,SHT_AUX_TIME,12,180,8,0.03888888888888889,24729,2026-05-29 16:36:00,24744,2026-05-29 17:36:00,24774,2026-05-29 19:36:00,24834,2026-05-29 23:36:00
24715,24536,2026-05-29 15:40:00,2026-05-29 03:44:00,train,4min,4,SHT_AUX_TIME,12,180,8,0.03888888888888889,24730,2026-05-29 16:40:00,24745,2026-05-29 17:40:00,24775,2026-05-29 19:40:00,24835,2026-05-29 23:40:00
24716,24537,2026-05-29 15:44:00,2026-05-29 03:48:00,train,4min,4,SHT_AUX_TIME,12,180,8,0.03888888888888889,24731,2026-05-29 16:44:00,24746,2026-05-29 17:44:00,24776,2026-05-29 19:44:00,24836,2026-05-29 23:44:00
24717,24538,2026-05-29 15:48:00,2026-05-29 03:52:00,train,4min,4,SHT_AUX_TIME,12,180,8,0.03888888888888889,24732,2026-05-29 16:48:00,24747,2026-05-29 17:48:00,24777,2026-05-29 19:48:00,24837,2026-05-29 23:48:00
24719,24540,2026-05-29 15:56:00,2026-05-29 04:00:00,train,4min,4,SHT_AUX_TIME,12,180,8,0.03888888888888889,24734,2026-05-29 16:56:00,24749,2026-05-29 17:56:00,24779,2026-05-29 19:56:00,24839,2026-05-29 23:56:00
24720,24541,2026-05-29 16:00:00,2026-05-29 04:04:00,train,4min,4,SHT_AUX_TIME,12,180,8,0.03888888888888889,24735,2026-05-29 17:00:00,24750,2026-05-29 18:00:00,24780,2026-05-29 20:00:00,24840,2026-05-30 00:00:00
24721,24542,2026-05-29 16:04:00,2026-05-29 04:08:00,train,4min,4,SHT_AUX_TIME,12,180,8,0.03888888888888889,24736,2026-05-29 17:04:00,24751,2026-05-29 18:04:00,24781,2026-05-29 20:04:00,24841,2026-05-30 00:04:00
24722,24543,2026-05-29 16:08:00,2026-05-29 04:12:00,train,4min,4,SHT_AUX_TIME,12,180,8,0.03888888888888889,24737,2026-05-29 17:08:00,24752,2026-05-29 18:08:00,24782,2026-05-29 20:08:00,24842,2026-05-30 00:08:00
24723,24544,2026-05-29 16:12:00,2026-05-29 04:16:00,train,4min,4,SHT_AUX_TIME,12,180,8,0.03888888888888889,24738,2026-05-29 17:12:00,24753,2026-05-29 18:12:00,24783,2026-05-29 20:12:00,24843,2026-05-30 00:12:00
24724,24545,2026-05-29 16:16:00,2026-05-29 04:20:00,train,4min,4,SHT_AUX_TIME,12,180,8,0.044444444444444446,24739,2026-05-29 17:16:00,24754,2026-05-29 18:16:00,24784,2026-05-29 20:16:00,24844,2026-05-30 00:16:00
24725,24546,2026-05-29 16:20:00,2026-05-29 04:24:00,train,4min,4,SHT_AUX_TIME,12,180,8,0.044444444444444446,24740,2026-05-29 17:20:00,24755,2026-05-29 18:20:00,24785,2026-05-29 20:20:00,24845,2026-05-30 00:20:00
24726,24547,2026-05-29 16:24:00,2026-05-29 04:28:00,train,4min,4,SHT_AUX_TIME,12,180,8,0.044444444444444446,24741,2026-05-29 17:24:00,24756,2026-05-29 18:24:00,24786,2026-05-29 20:24:00,24846,2026-05-30 00:24:00
24727,24548,2026-05-29 16:28:00,2026-05-29 04:32:00,train,4min,4,SHT_AUX_TIME,12,180,8,0.044444444444444446,24742,2026-05-29 17:28:00,24757,2026-05-29 18:28:00,24787,2026-05-29 20:28:00,24847,2026-05-30 00:28:00
24728,24549,2026-05-29 16:32:00,2026-05-29 04:36:00,train,4min,4,SHT_AUX_TIME,12,180,8,0.044444444444444446,24743,2026-05-29 17:32:00,24758,2026-05-29 18:32:00,24788,2026-05-29 20:32:00,24848,2026-05-30 00:32:00
24729,24550,2026-05-29 16:36:00,2026-05-29 04:40:00,train,4min,4,SHT_AUX_TIME,12,180,8,0.044444444444444446,24744,2026-05-29 17:36:00,24759,2026-05-29 18:36:00,24789,2026-05-29 20:36:00,24849,2026-05-30 00:36:00
24732,24553,2026-05-29 16:48:00,2026-05-29 04:52:00,train,4min,4,SHT_AUX_TIME,12,180,8,0.044444444444444446,24747,2026-05-29 17:48:00,24762,2026-05-29 18:48:00,24792,2026-05-29 20:48:00,24852,2026-05-30 00:48:00
24733,24554,2026-05-29 16:52:00,2026-05-29 04:56:00,train,4min,4,SHT_AUX_TIME,12,180,8,0.044444444444444446,24748,2026-05-29 17:52:00,24763,2026-05-29 18:52:00,24793,2026-05-29 20:52:00,24853,2026-05-30 00:52:00
24734,24555,2026-05-29 16:56:00,2026-05-29 05:00:00,train,4min,4,SHT_AUX_TIME,12,180,8,0.044444444444444446,24749,2026-05-29 17:56:00,24764,2026-05-29 18:56:00,24794,2026-05-29 20:56:00,24854,2026-05-30 00:56:00
24735,24556,2026-05-29 17:00:00,2026-05-29 05:04:00,train,4min,4,SHT_AUX_TIME,12,180,8,0.044444444444444446,24750,2026-05-29 18:00:00,24765,2026-05-29 19:00:00,24795,2026-05-29 21:00:00,24855,2026-05-30 01:00:00
24736,24557,2026-05-29 17:04:00,2026-05-29 05:08:00,train,4min,4,SHT_AUX_TIME,12,180,8,0.044444444444444446,24751,2026-05-29 18:04:00,24766,2026-05-29 19:04:00,24796,2026-05-29 21:04:00,24856,2026-05-30 01:04:00
24737,24558,2026-05-29 17:08:00,2026-05-29 05:12:00,train,4min,4,SHT_AUX_TIME,12,180,8,0.044444444444444446,24752,2026-05-29 18:08:00,24767,2026-05-29 19:08:00,24797,2026-05-29 21:08:00,24857,2026-05-30 01:08:00
24738,24559,2026-05-29 17:12:00,2026-05-29 05:16:00,train,4min,4,SHT_AUX_TIME,12,180,8,0.044444444444444446,24753,2026-05-29 18:12:00,24768,2026-05-29 19:12:00,24798,2026-05-29 21:12:00,24858,2026-05-30 01:12:00
24740,24561,2026-05-29 17:20:00,2026-05-29 05:24:00,train,4min,4,SHT_AUX_TIME,12,180,8,0.03888888888888889,24755,2026-05-29 18:20:00,24770,2026-05-29 19:20:00,24800,2026-05-29 21:20:00,24860,2026-05-30 01:20:00
24741,24562,2026-05-29 17:24:00,2026-05-29 05:28:00,train,4min,4,SHT_AUX_TIME,12,180,8,0.03888888888888889,24756,2026-05-29 18:24:00,24771,2026-05-29 19:24:00,24801,2026-05-29 21:24:00,24861,2026-05-30 01:24:00
24742,24563,2026-05-29 17:28:00,2026-05-29 05:32:00,train,4min,4,SHT_AUX_TIME,12,180,8,0.03888888888888889,24757,2026-05-29 18:28:00,24772,2026-05-29 19:28:00,24802,2026-05-29 21:28:00,24862,2026-05-30 01:28:00
24743,24564,2026-05-29 17:32:00,2026-05-29 05:36:00,train,4min,4,SHT_AUX_TIME,12,180,8,0.03888888888888889,24758,2026-05-29 18:32:00,24773,2026-05-29 19:32:00,24803,2026-05-29 21:32:00,24863,2026-05-30 01:32:00
24744,24565,2026-05-29 17:36:00,2026-05-29 05:40:00,train,4min,4,SHT_AUX_TIME,12,180,8,0.03888888888888889,24759,2026-05-29 18:36:00,24774,2026-05-29 19:36:00,24804,2026-05-29 21:36:00,24864,2026-05-30 01:36:00
24746,24567,2026-05-29 17:44:00,2026-05-29 05:48:00,train,4min,4,SHT_AUX_TIME,12,180,8,0.03888888888888889,24761,2026-05-29 18:44:00,24776,2026-05-29 19:44:00,24806,2026-05-29 21:44:00,24866,2026-05-30 01:44:00
24747,24568,2026-05-29 17:48:00,2026-05-29 05:52:00,train,4min,4,SHT_AUX_TIME,12,180,8,0.03888888888888889,24762,2026-05-29 18:48:00,24777,2026-05-29 19:48:00,24807,2026-05-29 21:48:00,24867,2026-05-30 01:48:00
24748,24569,2026-05-29 17:52:00,2026-05-29 05:56:00,train,4min,4,SHT_AUX_TIME,12,180,8,0.03888888888888889,24763,2026-05-29 18:52:00,24778,2026-05-29 19:52:00,24808,2026-05-29 21:52:00,24868,2026-05-30 01:52:00
24749,24570,2026-05-29 17:56:00,2026-05-29 06:00:00,train,4min,4,SHT_AUX_TIME,12,180,8,0.03888888888888889,24764,2026-05-29 18:56:00,24779,2026-05-29 19:56:00,24809,2026-05-29 21:56:00,24869,2026-05-30 01:56:00
24750,24571,2026-05-29 18:00:00,2026-05-29 06:04:00,train,4min,4,SHT_AUX_TIME,12,180,8,0.03888888888888889,24765,2026-05-29 19:00:00,24780,2026-05-29 20:00:00,24810,2026-05-29 22:00:00,24870,2026-05-30 02:00:00
24751,24572,2026-05-29 18:04:00,2026-05-29 06:08:00,train,4min,4,SHT_AUX_TIME,12,180,8,0.03888888888888889,24766,2026-05-29 19:04:00,24781,2026-05-29 20:04:00,24811,2026-05-29 22:04:00,24871,2026-05-30 02:04:00
24752,24573,2026-05-29 18:08:00,2026-05-29 06:12:00,train,4min,4,SHT_AUX_TIME,12,180,8,0.03888888888888889,24767,2026-05-29 19:08:00,24782,2026-05-29 20:08:00,24812,2026-05-29 22:08:00,24872,2026-05-30 02:08:00
24753,24574,2026-05-29 18:12:00,2026-05-29 06:16:00,train,4min,4,SHT_AUX_TIME,12,180,8,0.03888888888888889,24768,2026-05-29 19:12:00,24783,2026-05-29 20:12:00,24813,2026-05-29 22:12:00,24873,2026-05-30 02:12:00
24754,24575,2026-05-29 18:16:00,2026-05-29 06:20:00,train,4min,4,SHT_AUX_TIME,12,180,8,0.03888888888888889,24769,2026-05-29 19:16:00,24784,2026-05-29 20:16:00,24814,2026-05-29 22:16:00,24874,2026-05-30 02:16:00
24755,24576,2026-05-29 18:20:00,2026-05-29 06:24:00,train,4min,4,SHT_AUX_TIME,12,180,8,0.03888888888888889,24770,2026-05-29 19:20:00,24785,2026-05-29 20:20:00,24815,2026-05-29 22:20:00,24875,2026-05-30 02:20:00
24756,24577,2026-05-29 18:24:00,2026-05-29 06:28:00,train,4min,4,SHT_AUX_TIME,12,180,8,0.03888888888888889,24771,2026-05-29 19:24:00,24786,2026-05-29 20:24:00,24816,2026-05-29 22:24:00,24876,2026-05-30 02:24:00
24757,24578,2026-05-29 18:28:00,2026-05-29 06:32:00,train,4min,4,SHT_AUX_TIME,12,180,8,0.03888888888888889,24772,2026-05-29 19:28:00,24787,2026-05-29 20:28:00,24817,2026-05-29 22:28:00,24877,2026-05-30 02:28:00
24758,24579,2026-05-29 18:32:00,2026-05-29 06:36:00,train,4min,4,SHT_AUX_TIME,12,180,8,0.03888888888888889,24773,2026-05-29 19:32:00,24788,2026-05-29 20:32:00,24818,2026-05-29 22:32:00,24878,2026-05-30 02:32:00
24759,24580,2026-05-29 18:36:00,2026-05-29 06:40:00,train,4min,4,SHT_AUX_TIME,12,180,8,0.03888888888888889,24774,2026-05-29 19:36:00,24789,2026-05-29 20:36:00,24819,2026-05-29 22:36:00,24879,2026-05-30 02:36:00
24760,24581,2026-05-29 18:40:00,2026-05-29 06:44:00,train,4min,4,SHT_AUX_TIME,12,180,8,0.044444444444444446,24775,2026-05-29 19:40:00,24790,2026-05-29 20:40:00,24820,2026-05-29 22:40:00,24880,2026-05-30 02:40:00
24762,24583,2026-05-29 18:48:00,2026-05-29 06:52:00,train,4min,4,SHT_AUX_TIME,12,180,8,0.044444444444444446,24777,2026-05-29 19:48:00,24792,2026-05-29 20:48:00,24822,2026-05-29 22:48:00,24882,2026-05-30 02:48:00
24763,24584,2026-05-29 18:52:00,2026-05-29 06:56:00,train,4min,4,SHT_AUX_TIME,12,180,8,0.044444444444444446,24778,2026-05-29 19:52:00,24793,2026-05-29 20:52:00,24823,2026-05-29 22:52:00,24883,2026-05-30 02:52:00
24765,24586,2026-05-29 19:00:00,2026-05-29 07:04:00,train,4min,4,SHT_AUX_TIME,12,180,8,0.044444444444444446,24780,2026-05-29 20:00:00,24795,2026-05-29 21:00:00,24825,2026-05-29 23:00:00,24885,2026-05-30 03:00:00
24766,24587,2026-05-29 19:04:00,2026-05-29 07:08:00,train,4min,4,SHT_AUX_TIME,12,180,8,0.044444444444444446,24781,2026-05-29 20:04:00,24796,2026-05-29 21:04:00,24826,2026-05-29 23:04:00,24886,2026-05-30 03:04:00
24768,24589,2026-05-29 19:12:00,2026-05-29 07:16:00,train,4min,4,SHT_AUX_TIME,12,180,8,0.044444444444444446,24783,2026-05-29 20:12:00,24798,2026-05-29 21:12:00,24828,2026-05-29 23:12:00,24888,2026-05-30 03:12:00
24769,24590,2026-05-29 19:16:00,2026-05-29 07:20:00,train,4min,4,SHT_AUX_TIME,12,180,8,0.044444444444444446,24784,2026-05-29 20:16:00,24799,2026-05-29 21:16:00,24829,2026-05-29 23:16:00,24889,2026-05-30 03:16:00
24770,24591,2026-05-29 19:20:00,2026-05-29 07:24:00,train,4min,4,SHT_AUX_TIME,12,180,8,0.044444444444444446,24785,2026-05-29 20:20:00,24800,2026-05-29 21:20:00,24830,2026-05-29 23:20:00,24890,2026-05-30 03:20:00
24771,24592,2026-05-29 19:24:00,2026-05-29 07:28:00,train,4min,4,SHT_AUX_TIME,12,180,8,0.044444444444444446,24786,2026-05-29 20:24:00,24801,2026-05-29 21:24:00,24831,2026-05-29 23:24:00,24891,2026-05-30 03:24:00
24772,24593,2026-05-29 19:28:00,2026-05-29 07:32:00,train,4min,4,SHT_AUX_TIME,12,180,8,0.044444444444444446,24787,2026-05-29 20:28:00,24802,2026-05-29 21:28:00,24832,2026-05-29 23:28:00,24892,2026-05-30 03:28:00
24773,24594,2026-05-29 19:32:00,2026-05-29 07:36:00,train,4min,4,SHT_AUX_TIME,12,180,8,0.03888888888888889,24788,2026-05-29 20:32:00,24803,2026-05-29 21:32:00,24833,2026-05-29 23:32:00,24893,2026-05-30 03:32:00
24775,24596,2026-05-29 19:40:00,2026-05-29 07:44:00,train,4min,4,SHT_AUX_TIME,12,180,8,0.03888888888888889,24790,2026-05-29 20:40:00,24805,2026-05-29 21:40:00,24835,2026-05-29 23:40:00,24895,2026-05-30 03:40:00
24777,24598,2026-05-29 19:48:00,2026-05-29 07:52:00,train,4min,4,SHT_AUX_TIME,12,180,8,0.03888888888888889,24792,2026-05-29 20:48:00,24807,2026-05-29 21:48:00,24837,2026-05-29 23:48:00,24897,2026-05-30 03:48:00
24779,24600,2026-05-29 19:56:00,2026-05-29 08:00:00,train,4min,4,SHT_AUX_TIME,12,180,8,0.03888888888888889,24794,2026-05-29 20:56:00,24809,2026-05-29 21:56:00,24839,2026-05-29 23:56:00,24899,2026-05-30 03:56:00
24780,24601,2026-05-29 20:00:00,2026-05-29 08:04:00,train,4min,4,SHT_AUX_TIME,12,180,8,0.03888888888888889,24795,2026-05-29 21:00:00,24810,2026-05-29 22:00:00,24840,2026-05-30 00:00:00,24900,2026-05-30 04:00:00
24781,24602,2026-05-29 20:04:00,2026-05-29 08:08:00,train,4min,4,SHT_AUX_TIME,12,180,8,0.03888888888888889,24796,2026-05-29 21:04:00,24811,2026-05-29 22:04:00,24841,2026-05-30 00:04:00,24901,2026-05-30 04:04:00
24782,24603,2026-05-29 20:08:00,2026-05-29 08:12:00,train,4min,4,SHT_AUX_TIME,12,180,8,0.03888888888888889,24797,2026-05-29 21:08:00,24812,2026-05-29 22:08:00,24842,2026-05-30 00:08:00,24902,2026-05-30 04:08:00
24783,24604,2026-05-29 20:12:00,2026-05-29 08:16:00,train,4min,4,SHT_AUX_TIME,12,180,8,0.03888888888888889,24798,2026-05-29 21:12:00,24813,2026-05-29 22:12:00,24843,2026-05-30 00:12:00,24903,2026-05-30 04:12:00
24784,24605,2026-05-29 20:16:00,2026-05-29 08:20:00,train,4min,4,SHT_AUX_TIME,12,180,8,0.03888888888888889,24799,2026-05-29 21:16:00,24814,2026-05-29 22:16:00,24844,2026-05-30 00:16:00,24904,2026-05-30 04:16:00
24785,24606,2026-05-29 20:20:00,2026-05-29 08:24:00,train,4min,4,SHT_AUX_TIME,12,180,8,0.03888888888888889,24800,2026-05-29 21:20:00,24815,2026-05-29 22:20:00,24845,2026-05-30 00:20:00,24905,2026-05-30 04:20:00
24786,24607,2026-05-29 20:24:00,2026-05-29 08:28:00,train,4min,4,SHT_AUX_TIME,12,180,8,0.03888888888888889,24801,2026-05-29 21:24:00,24816,2026-05-29 22:24:00,24846,2026-05-30 00:24:00,24906,2026-05-30 04:24:00
24787,24608,2026-05-29 20:28:00,2026-05-29 08:32:00,train,4min,4,SHT_AUX_TIME,12,180,8,0.03888888888888889,24802,2026-05-29 21:28:00,24817,2026-05-29 22:28:00,24847,2026-05-30 00:28:00,24907,2026-05-30 04:28:00
24788,24609,2026-05-29 20:32:00,2026-05-29 08:36:00,train,4min,4,SHT_AUX_TIME,12,180,8,0.03888888888888889,24803,2026-05-29 21:32:00,24818,2026-05-29 22:32:00,24848,2026-05-30 00:32:00,24908,2026-05-30 04:32:00
24789,24610,2026-05-29 20:36:00,2026-05-29 08:40:00,train,4min,4,SHT_AUX_TIME,12,180,8,0.03888888888888889,24804,2026-05-29 21:36:00,24819,2026-05-29 22:36:00,24849,2026-05-30 00:36:00,24909,2026-05-30 04:36:00
24790,24611,2026-05-29 20:40:00,2026-05-29 08:44:00,train,4min,4,SHT_AUX_TIME,12,180,8,0.03888888888888889,24805,2026-05-29 21:40:00,24820,2026-05-29 22:40:00,24850,2026-05-30 00:40:00,24910,2026-05-30 04:40:00
24791,24612,2026-05-29 20:44:00,2026-05-29 08:48:00,train,4min,4,SHT_AUX_TIME,12,180,8,0.044444444444444446,24806,2026-05-29 21:44:00,24821,2026-05-29 22:44:00,24851,2026-05-30 00:44:00,24911,2026-05-30 04:44:00
24792,24613,2026-05-29 20:48:00,2026-05-29 08:52:00,train,4min,4,SHT_AUX_TIME,12,180,8,0.044444444444444446,24807,2026-05-29 21:48:00,24822,2026-05-29 22:48:00,24852,2026-05-30 00:48:00,24912,2026-05-30 04:48:00
24793,24614,2026-05-29 20:52:00,2026-05-29 08:56:00,train,4min,4,SHT_AUX_TIME,12,180,8,0.044444444444444446,24808,2026-05-29 21:52:00,24823,2026-05-29 22:52:00,24853,2026-05-30 00:52:00,24913,2026-05-30 04:52:00
24795,24616,2026-05-29 21:00:00,2026-05-29 09:04:00,train,4min,4,SHT_AUX_TIME,12,180,8,0.044444444444444446,24810,2026-05-29 22:00:00,24825,2026-05-29 23:00:00,24855,2026-05-30 01:00:00,24915,2026-05-30 05:00:00
24796,24617,2026-05-29 21:04:00,2026-05-29 09:08:00,train,4min,4,SHT_AUX_TIME,12,180,8,0.044444444444444446,24811,2026-05-29 22:04:00,24826,2026-05-29 23:04:00,24856,2026-05-30 01:04:00,24916,2026-05-30 05:04:00
24797,24618,2026-05-29 21:08:00,2026-05-29 09:12:00,train,4min,4,SHT_AUX_TIME,12,180,8,0.044444444444444446,24812,2026-05-29 22:08:00,24827,2026-05-29 23:08:00,24857,2026-05-30 01:08:00,24917,2026-05-30 05:08:00
24798,24619,2026-05-29 21:12:00,2026-05-29 09:16:00,train,4min,4,SHT_AUX_TIME,12,180,8,0.044444444444444446,24813,2026-05-29 22:12:00,24828,2026-05-29 23:12:00,24858,2026-05-30 01:12:00,24918,2026-05-30 05:12:00
24800,24621,2026-05-29 21:20:00,2026-05-29 09:24:00,train,4min,4,SHT_AUX_TIME,12,180,8,0.044444444444444446,24815,2026-05-29 22:20:00,24830,2026-05-29 23:20:00,24860,2026-05-30 01:20:00,24920,2026-05-30 05:20:00
